locationid,Applicant,FacilityType,cnn,LocationDescription,Address,blocklot,block,lot,permit,Status,FoodItems,X,Y,Latitude,Longitude,Schedule,dayshours,NOISent,Approved,Received,PriorPermit,ExpirationDate,Location,Fire Prevention Districts,Police Districts,Supervisor Districts,Zip Codes,Neighborhoods (old)
1535610,Wu Wei LLC dba MoBowl,Truck,7033000,HOWARD ST: 01ST ST to MALDEN ALY (500 - 589),500 HOWARD ST,3721011,3721,11,21MFF-00076,EXPIRED,Various types of meat: veggie: and seafood bowls.,,,0,0,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=21MFF-00076&ExportPDF=1&Filename=21MFF-00076_schedule.pdf,,,7/2/2021 0:00,20210701,1,11/15/2021 0:00,"(0.0, 0.0)",,,,,
1591812,Flavors of Africa,Truck,9090000,MISSION ST: SHAW ALY to ANTHONY ST (543 - 586),560 MISSION ST,3708095,3708,95,22MFF-00017,SUSPEND,Meat and vegi rice bowls: meat and vegi salad bowls: meat and vegi wraps: drinks and juices.,6012851.27,2115274.827,37.78886472,-122.3993594,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=22MFF-00017&ExportPDF=1&Filename=22MFF-00017_schedule.pdf,,,,20220126,0,11/15/2022 0:00,"(37.78886471534304, -122.39935935136297)",12,2,9,28855,6
1535608,Wu Wei LLC dba MoBowl,Truck,4972000,DRUMM ST: CLAY ST to WASHINGTON ST (200 - 299),253 DRUMM ST,203013,203,13,21MFF-00076,EXPIRED,Various types of meat: veggie: and seafood bowls.,6013507.554,2117905.099,37.79612338,-122.3972732,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=21MFF-00076&ExportPDF=1&Filename=21MFF-00076_schedule.pdf,,,7/2/2021 0:00,20210701,1,11/15/2021 0:00,"(37.79612338025215, -122.39727320433803)",3,1,10,28860,6
1514028,F & C Catering,Truck,193201,03RD ST: 24TH ST to 25TH ST (2800 - 2898) -- WEST --,2890 03RD ST,4246003,4246,3,21MFF-00035,EXPIRED,Cold Truck: Hot/Cold Sandwiches: Water: Soda: Juice: Snacks: Milk: Candies: Canned Food: Soups: Cup of Noodles: Fruit: Salad,6015821.245,2102192.556,37.75310875,-122.3881702,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=21MFF-00035&ExportPDF=1&Filename=21MFF-00035_schedule.pdf,,,3/30/2021 0:00,20210326,1,11/15/2021 0:00,"(37.75310874987126, -122.38817020206616)",10,3,8,28856,29
1723899,Brazuca Grill,Truck,5762000,FRANCISCO ST: MASON ST to TAYLOR ST (500 - 599),500 FRANCISCO ST,42022,42,22,23MFF-00007,APPROVED,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,6008645.397,2121255.01,37.80504951,-122.4143344,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=23MFF-00007&ExportPDF=1&Filename=23MFF-00007_schedule.pdf,,,,20230911,1,11/15/2024 0:00,"(37.805049509058854, -122.41433443693992)",3,1,10,308,23
1723890,Brazuca Grill,Truck,226201,03RD ST: EGBERT AVE to FITZGERALD AVE (6000 - 6170) -- WEST --,6000 03RD ST,5431A001U,5431A,001U,23MFF-00007,APPROVED,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,6013371.112,2091633.565,37.7239799,-122.3959035,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=23MFF-00007&ExportPDF=1&Filename=23MFF-00007_schedule.pdf,,,,20230911,1,11/15/2024 0:00,"(37.723979903892854, -122.39590345491315)",10,3,8,58,1
1334819,tacos y pupusas los trinos,,9158000,MISSION ST: AVALON AVE to COTTER ST (4368 - 4439),4384 MISSION ST,6798004,6798,4,19MFF-00048,REQUESTED,,6002680.03,2093158.531,37.72756654,-122.4329697,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00048&ExportPDF=1&Filename=19MFF-00048_schedule.pdf,,,,20190703,0,,"(37.727566537591706, -122.4329697019889)",9,7,6,28861,25
1723897,Brazuca Grill,Truck,5204000,ELM ST: FRANKLIN ST to GOUGH ST (300 - 399),368 ELM ST,761033,761,33,23MFF-00007,APPROVED,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,6005923.757,2112690.418,37.78138003,-122.4231438,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=23MFF-00007&ExportPDF=1&Filename=23MFF-00007_schedule.pdf,,,,20230911,1,11/15/2024 0:00,"(37.7813800275549, -122.42314384550635)",7,9,11,28852,41
1515717,Treats by the Bay LLC,Push Cart,8737101,MARKET ST: STEUART ST to SPEAR ST (1 - 99) -- SOUTH --,1 MARKET ST,3713006,3713,6,21MFF-00048,EXPIRED,Ice Cream: Donuts,6014186.566,2117071.214,37.79387151,-122.3948652,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=21MFF-00048&ExportPDF=1&Filename=21MFF-00048_schedule.pdf,,,4/9/2021 0:00,20210401,0,11/15/2021 0:00,"(37.793871507150634, -122.39486523862108)",12,2,9,28855,6
1723904,Brazuca Grill,Truck,8717000,MARIPOSA ST: PENNSYLVANIA AVE to MISSISSIPPI ST (1000 - 1099),1040 MARIPOSA ST,3987012,3987,12,23MFF-00007,APPROVED,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,6014135.465,2106266.867,37.76420238,-122.3942852,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=23MFF-00007&ExportPDF=1&Filename=23MFF-00007_schedule.pdf,,,,20230911,1,11/15/2024 0:00,"(37.76420237830191, -122.39428524233958)",14,3,8,28856,29
1514024,F & C Catering,Truck,0,,Assessors Block /Lot,,,,21MFF-00035,EXPIRED,Cold Truck: Hot/Cold Sandwiches: Water: Soda: Juice: Snacks: Milk: Candies: Canned Food: Soups: Cup of Noodles: Fruit: Salad,,,0,0,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=21MFF-00035&ExportPDF=1&Filename=21MFF-00035_schedule.pdf,,,3/30/2021 0:00,20210326,1,11/15/2021 0:00,"(0.0, 0.0)",,,,,
1514030,F & C Catering,Truck,9056000,MINNESOTA ST: 20TH ST to 22ND ST (800 - 999),900 MINNESOTA ST,4106001A,4106,001A,21MFF-00035,EXPIRED,Cold Truck: Hot/Cold Sandwiches: Water: Soda: Juice: Snacks: Milk: Candies: Canned Food: Soups: Cup of Noodles: Fruit: Salad,,,0,0,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=21MFF-00035&ExportPDF=1&Filename=21MFF-00035_schedule.pdf,,,3/30/2021 0:00,20210326,1,11/15/2021 0:00,"(0.0, 0.0)",,,,,
1514027,F & C Catering,Truck,1403000,25TH ST: MICHIGAN ST to ILLINOIS ST (700 - 799),700 25TH ST,4244004,4244,4,21MFF-00035,EXPIRED,Cold Truck: Hot/Cold Sandwiches: Water: Soda: Juice: Snacks: Milk: Candies: Canned Food: Soups: Cup of Noodles: Fruit: Salad,6016344.255,2102281.09,37.75338081,-122.3863677,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=21MFF-00035&ExportPDF=1&Filename=21MFF-00035_schedule.pdf,,,3/30/2021 0:00,20210326,1,11/15/2021 0:00,"(37.75338080997486, -122.38636768585714)",10,3,8,28856,29
1723892,Brazuca Grill,Truck,2477000,CESAR CHAVEZ ST: EVANS AVE to KANSAS ST (2100 - 2550),2150 CESAR CHAVEZ ST,4324002,4324,2,23MFF-00007,APPROVED,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,6013011.36,2101203.484,37.75023688,-122.397818,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=23MFF-00007&ExportPDF=1&Filename=23MFF-00007_schedule.pdf,,,,20230911,1,11/15/2024 0:00,"(37.75023688477907, -122.39781803171861)",10,3,8,28856,1
1723898,Brazuca Grill,Truck,5687000,FOLSOM ST: ERIE ST to 14TH ST (1718 - 1799),1750 FOLSOM ST,3530006,3530,6,23MFF-00007,APPROVED,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,6007900.307,2108105.953,37.76890352,-122.4159812,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=23MFF-00007&ExportPDF=1&Filename=23MFF-00007_schedule.pdf,,,,20230911,1,11/15/2024 0:00,"(37.76890352056648, -122.41598117460148)",8,4,7,28853,19
1591997,Lerso,Truck,9108000,MISSION ST: 10TH ST to 11TH ST (1400 - 1499),1450 MISSION ST,3507040,3507,40,22MFF-00026,SUSPEND,Pernil Asado: Ropa Vieja: Arroz con Pollo: Cuban Sandwich: Croquetas Fritas: Tostones: Platanos Maduros: Yuca Frita,6007518.36,2110417.248,37.77522831,-122.4174661,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=22MFF-00026&ExportPDF=1&Filename=22MFF-00026_schedule.pdf,,,,20220126,0,11/15/2022 0:00,"(37.77522830783405, -122.41746613186956)",8,2,9,28853,34
1723887,Brazuca Grill,Truck,196000,03RD ST: CESAR CHAVEZ ST to MARIN ST (3100 - 3199),3150 03RD ST,4355006,4355,6,23MFF-00007,APPROVED,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,6015847.697,2100856.956,37.74944294,-122.3879855,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=23MFF-00007&ExportPDF=1&Filename=23MFF-00007_schedule.pdf,,,,20230911,1,11/15/2024 0:00,"(37.74944293760035, -122.38798553250403)",10,3,8,58,1
1723901,Brazuca Grill,Truck,7195000,INDIANA ST: 20TH ST to 22ND ST (800 - 999),951 INDIANA ST,4106024,4106,24,23MFF-00007,APPROVED,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,6015057.091,2104275.668,37.75878616,-122.3909584,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=23MFF-00007&ExportPDF=1&Filename=23MFF-00007_schedule.pdf,,,,20230911,1,11/15/2024 0:00,"(37.758786162305626, -122.39095839869275)",10,3,8,28856,29
1514025,F & C Catering,Truck,10336000,PENNSYLVANIA AVE: 22ND ST to 23RD ST (700 - 899),898 PENNSYLVANIA AVE,4167003,4167,3,21MFF-00035,EXPIRED,Cold Truck: Hot/Cold Sandwiches: Water: Soda: Juice: Snacks: Milk: Candies: Canned Food: Soups: Cup of Noodles: Fruit: Salad,6014175.628,2103109.247,37.75553447,-122.3939253,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=21MFF-00035&ExportPDF=1&Filename=21MFF-00035_schedule.pdf,,,3/30/2021 0:00,20210326,1,11/15/2021 0:00,"(37.755534471603866, -122.39392527753924)",10,3,8,28856,29
1535607,Wu Wei LLC dba MoBowl,Truck,13403000,WASHINGTON ST: THE EMBARCADERO to DRUMM ST (1 - 99),370 DRUMM ST,201012,201,12,21MFF-00076,EXPIRED,Various types of meat: veggie: and seafood bowls.,6013693.222,2118189.172,37.79691371,-122.3966507,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=21MFF-00076&ExportPDF=1&Filename=21MFF-00076_schedule.pdf,,,7/2/2021 0:00,20210701,1,11/15/2021 0:00,"(37.79691371248354, -122.39665067526364)",3,1,10,28860,6
963985,Singh Brothers Ice Cream,Truck,2710000,BANCROFT AVE: JENNINGS ST to KEITH ST (1500 - 1599),1562 BANCROFT AVE,4849006,4849,6,17MFF-0182,REQUESTED,Ice Cream: Pre-Packaged Chips: Candies: Bottled Water & Canned SODA,6014513.081,2092146.105,37.7254507,-122.3919916,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0182&ExportPDF=1&Filename=17MFF-0182_schedule.pdf,Mo-Fr:1PM-2PM,,,20170418,1,3/15/2018 0:00,"(37.725450702172296, -122.39199164141809)",10,3,8,58,1
1591846,Golden Gate Halal Food,Push Cart,8749101,MARKET ST: MASON ST \ TURK ST to 06TH ST \ GOLDEN GATE AVE \ TAYLOR ST (943 - 999) -- SOUTH --,979 MARKET ST,3704068,3704,68,22MFF-00025,SUSPEND,Pulao Plates & Sandwiches: Various Drinks,6009863.636,2112937.779,37.78228077,-122.4095312,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=22MFF-00025&ExportPDF=1&Filename=22MFF-00025_schedule.pdf,,,,20220126,0,11/15/2022 0:00,"(37.78228077241861, -122.40953118731998)",14,2,9,28853,34
1660696,Halal Cart of San Francisco,Push Cart,8737101,MARKET ST: STEUART ST to SPEAR ST (1 - 99) -- SOUTH --,1 MARKET ST,3713006,3713,6,22MFF-00092,EXPIRED,Halal Gyro over Rice: Halal Chicken over Rice: Halal Gyro: and Chicken Sandwich,6014186.566,2117071.214,37.79387151,-122.3948652,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=22MFF-00092&ExportPDF=1&Filename=22MFF-00092_schedule.pdf,,,11/21/2022 0:00,20221121,0,11/15/2023 0:00,"(37.793871507150634, -122.39486523862108)",12,2,9,28855,6
1658364,Treats by the Bay LLC,Truck,5170000,ELLIS ST: POWELL ST to CYRIL MAGNIN ST (100 - 148),120 ELLIS ST,326005,326,5,22MFF-00055,EXPIRED,Prepackaged Kettlecorn,6010286.046,2114141.69,37.78561009,-122.4081548,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=22MFF-00055&ExportPDF=1&Filename=22MFF-00055_schedule.pdf,,,11/8/2022 0:00,20221108,0,11/15/2023 0:00,"(37.78561008636915, -122.40815476434545)",14,10,10,28852,36
1658363,Treats by the Bay LLC,Truck,7034000,HOWARD ST: MALDEN ALY to 02ND ST (574 - 599),201 02ND ST,3736097,3736,97,22MFF-00054,EXPIRED,Prepackaged Kettlecorn,6013265.85,2114515.053,37.78680165,-122.3978716,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=22MFF-00054&ExportPDF=1&Filename=22MFF-00054_schedule.pdf,,,11/8/2022 0:00,20221108,0,11/15/2023 0:00,"(37.78680165059711, -122.39787163500326)",6,2,9,28855,6
963989,Singh Brothers Ice Cream,Truck,13780000,YOSEMITE AVE: INGALLS ST to JENNINGS ST (1400 - 1499),1420 YOSEMITE AVE,4831012,4831,12,17MFF-0182,REQUESTED,Ice Cream: Pre-Packaged Chips: Candies: Bottled Water & Canned SODA,6015609.592,2092025.988,37.7251817,-122.3881927,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0182&ExportPDF=1&Filename=17MFF-0182_schedule.pdf,Mo-Fr:2PM-3PM,,,20170418,1,3/15/2018 0:00,"(37.725181700728754, -122.38819268844395)",10,3,8,58,1
1163787,"SOHOMEI, LLC",Truck,8848000,MASONIC AVE: MCALLISTER ST to FULTON ST (500 - 599),500 MASONIC AVE,1175018,1175,18,18MFF-0028,REQUESTED,COLD TRUCK. Deli: bbq chicken skewer: Chinese spring roll: Chinese fried rice/noodle: fried chicken leg/wing: bbq chicken sandwich: chicken cheese burger: burrito: lumpia. Snack: sunflower seeds: muffins: chips: snickers: kit-kat: 10 types of chocolate. Drinks: Coke: 7-Up: Dr. Pepper: Pepsi: Redbull: Vitamin Water: Rockstar: Coconut Juice: Water. Hot drinks: coffee: tea.,5999194.358,2111070.48,37.77655004,-122.4463076,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=18MFF-0028&ExportPDF=1&Filename=18MFF-0028_schedule.pdf,Mo-Fr:6AM-7AM/11AM-12PM,,,20180521,1,7/15/2019 0:00,"(37.77655004281911, -122.44630763555782)",15,5,11,29492,16
1163793,"SOHOMEI, LLC",Truck,2488201,CESAR CHAVEZ ST: SOUTH VAN NESS AVE to CAPP ST \ MISSION ST (3300 - 3398) -- NORTH --,3300 CESAR CHAVEZ ST,6571011,6571,11,18MFF-0028,REQUESTED,COLD TRUCK. Deli: bbq chicken skewer: Chinese spring roll: Chinese fried rice/noodle: fried chicken leg/wing: bbq chicken sandwich: chicken cheese burger: burrito: lumpia. Snack: sunflower seeds: muffins: chips: snickers: kit-kat: 10 types of chocolate. Drinks: Coke: 7-Up: Dr. Pepper: Pepsi: Redbull: Vitamin Water: Rockstar: Coconut Juice: Water. Hot drinks: coffee: tea.,6007693.813,2100697.425,37.74854979,-122.4161707,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=18MFF-0028&ExportPDF=1&Filename=18MFF-0028_schedule.pdf,Mo-Fr:8AM-9AM/11AM-12PM,,,20180521,1,7/15/2019 0:00,"(37.74854979425914, -122.41617066200786)",2,4,7,28859,19
1022810,Serendipity SF,Truck,3528000,CALIFORNIA ST: SANSOME ST to LEIDESDORFF ST (400 - 448),400 CALIFORNIA ST,239003,239,3,17MFF-0181,ISSUED,Meatloaf: Grilled Cheese: Chicken Sandwich: Caprese Salad: Kale Salad: Fries: Sweet Potato Fries: Mac and Cheese: Mashed Potatoes,6012277.508,2116903.356,37.79330428,-122.401459,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0181&ExportPDF=1&Filename=17MFF-0181_schedule.pdf,Su/We/Sa:11AM-3PM,,8/9/2018 0:00,20170414,0,7/15/2019 0:00,"(37.79330427556103, -122.4014589984134)",4,1,10,28854,6
1174531,CC Acquisition LLC,Push Cart,8742101,MARKET ST: 01ST ST \ BUSH ST to 02ND ST (501 - 599) -- SOUTH --,525 MARKET ST,3708056,3708,56,18MFF-0034,REQUESTED,Chai Tea,6012886.778,2115835.7,37.79040672,-122.3992759,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=18MFF-0034&ExportPDF=1&Filename=18MFF-0034_schedule.pdf,Mo-Fr:8AM-4PM,,,20180612,0,7/15/2019 0:00,"(37.790406719940485, -122.39927588608576)",12,2,9,28855,6
963991,Singh Brothers Ice Cream,Truck,6671000,HARBOR RD: NORTHRIDGE RD to INGALLS ST (1 - 299),297 HARBOR RD,4712008,4712,8,17MFF-0182,REQUESTED,Ice Cream: Pre-Packaged Chips: Candies: Bottled Water & Canned SODA,6017903.776,2094986.964,37.73343881,-122.3804675,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0182&ExportPDF=1&Filename=17MFF-0182_schedule.pdf,Mo-Fr:3PM-4PM,,,20170418,1,3/15/2018 0:00,"(37.73343881164075, -122.38046754951797)",10,3,8,58,1
1163794,"SOHOMEI, LLC",Truck,9101000,MISSION ST: 07TH ST to ANGELOS ALY \ JULIA ST (1100 - 1165),1118 MISSION ST,3702032,3702,32,18MFF-0028,REQUESTED,COLD TRUCK. Deli: bbq chicken skewer: Chinese spring roll: Chinese fried rice/noodle: fried chicken leg/wing: bbq chicken sandwich: chicken cheese burger: burrito: lumpia. Snack: sunflower seeds: muffins: chips: snickers: kit-kat: 10 types of chocolate. Drinks: Coke: 7-Up: Dr. Pepper: Pepsi: Redbull: Vitamin Water: Rockstar: Coconut Juice: Water. Hot drinks: coffee: tea.,6009238.199,2111812.954,37.77915721,-122.4116154,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=18MFF-0028&ExportPDF=1&Filename=18MFF-0028_schedule.pdf,Mo-Fr:12PM-1PM,,,20180521,1,7/15/2019 0:00,"(37.77915720534109, -122.41161543051868)",8,2,9,28853,34
1163791,"SOHOMEI, LLC",Truck,4083000,CLAY ST: BATTERY ST to SANSOME ST (400 - 499),432 CLAY ST,206006,206,6,18MFF-0028,REQUESTED,COLD TRUCK. Deli: bbq chicken skewer: Chinese spring roll: Chinese fried rice/noodle: fried chicken leg/wing: bbq chicken sandwich: chicken cheese burger: burrito: lumpia. Snack: sunflower seeds: muffins: chips: snickers: kit-kat: 10 types of chocolate. Drinks: Coke: 7-Up: Dr. Pepper: Pepsi: Redbull: Vitamin Water: Rockstar: Coconut Juice: Water. Hot drinks: coffee: tea.,6012459.069,2117555.691,37.79510556,-122.4008766,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=18MFF-0028&ExportPDF=1&Filename=18MFF-0028_schedule.pdf,Mo-Fr:7AM-8AM/10AM-11AM/12PM-1PM,,,20180521,1,7/15/2019 0:00,"(37.795105560981405, -122.40087663372626)",3,1,10,28860,4
1153604,SPUNBYSS,Truck,136000,02ND ST: TEHAMA ST to CLEMENTINA ST (224 - 273),240 02ND ST,3735055,3735,55,18MFF-0021,REQUESTED,American classic slider:  fried chicken slider: fried chicken skin: wedge cut fries: regular cut fries: handcrafted sodas: spring salad,6013280.206,2114201.068,37.78594032,-122.3977999,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=18MFF-0021&ExportPDF=1&Filename=18MFF-0021_schedule.pdf,Mo/We/Fr:10AM-2PM,,,20180430,0,,"(37.78594032017338, -122.39779993385848)",6,2,9,28855,6
963998,Singh Brothers Ice Cream,Truck,10327000,PENINSULA AVE: BLANKEN AVE to LATHROP AVE (300 - 399),360 PENINSULA AVE,5083009,5083,9,17MFF-0182,REQUESTED,Ice Cream: Pre-Packaged Chips: Candies: Bottled Water & Canned SODA,6012192.793,2086872.475,37.71084128,-122.3996426,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0182&ExportPDF=1&Filename=17MFF-0182_schedule.pdf,Mo-Fr:5PM-6PM,,,20170418,1,3/15/2018 0:00,"(37.7108412835853, -122.39964261496316)",10,3,8,309,1
963995,Singh Brothers Ice Cream,Truck,4938000,KISKA RD: DORMITORY RD \ KIRKWOOD AVE to REARDON RD (141 - 199),195 KISKA RD,4700052,4700,52,17MFF-0182,REQUESTED,Ice Cream: Pre-Packaged Chips: Candies: Bottled Water & Canned SODA,6018976.061,2093508.479,37.72943829,-122.3766578,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0182&ExportPDF=1&Filename=17MFF-0182_schedule.pdf,Mo-Fr:4PM-5PM,,,20170418,1,3/15/2018 0:00,"(37.72943828845401, -122.37665780072307)",10,3,8,58,1
1090089,Tacos El Primo,Truck,10829000,QUINT ST: DAVIDSON AVE to EVANS AVE (300 - 399),1700 EVANS AVE,5227001,5227,1,18MFF-0006,REQUESTED,Mexican food: tacos: burritos: tortas: various meat and chicken and fish plate: chile relleno plate: fish plate: bread: flan: rice pudding: bread: fruit juice: vegetable juice: coffee: tea,6014950.929,2099216.653,37.74488929,-122.390972,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=18MFF-0006&ExportPDF=1&Filename=18MFF-0006_schedule.pdf,Mo-Fr:10AM-4PM,,,20180205,1,7/15/2019 0:00,"(37.744889286143, -122.39097197693538)",10,3,8,58,1
1163792,"SOHOMEI, LLC",Truck,12583000,THOMAS MORE WAY: BROTHERHOOD WAY \ CHUMASERO DR to SAN FRANCISCO GOLF CLUB RD (1 - 99),1 THOMAS MORE WAY,7380027,7380,27,18MFF-0028,REQUESTED,COLD TRUCK. Deli: bbq chicken skewer: Chinese spring roll: Chinese fried rice/noodle: fried chicken leg/wing: bbq chicken sandwich: chicken cheese burger: burrito: lumpia. Snack: sunflower seeds: muffins: chips: snickers: kit-kat: 10 types of chocolate. Drinks: Coke: 7-Up: Dr. Pepper: Pepsi: Redbull: Vitamin Water: Rockstar: Coconut Juice: Water. Hot drinks: coffee: tea.,5991430.027,2086996.775,37.71000333,-122.4714119,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=18MFF-0028&ExportPDF=1&Filename=18MFF-0028_schedule.pdf,Mo-Fr:7AM-8AM/10AM-11AM/12PM-1PM,,,20180521,1,7/15/2019 0:00,"(37.710003334289446, -122.47141191312888)",1,8,4,64,14
